,AdjClose,Close,Date,High,Low,Open,Volume
5744,446.62,446.62,"Jun 24, 1993",447.21,442.50,443.04,"267,450,000"
5745,443.19,443.19,"Jun 23, 1993",445.96,443.19,445.96,"278,260,000"
5746,445.93,445.93,"Jun 22, 1993",446.29,444.94,446.25,"259,530,000"
5747,446.22,446.22,"Jun 21, 1993",446.22,443.68,443.68,"223,650,000"
5748,443.68,443.68,"Jun 18, 1993",448.59,443.68,448.54,"300,500,000"
5749,448.54,448.54,"Jun 17, 1993",448.98,446.91,447.43,"239,810,000"
5750,447.43,447.43,"Jun 16, 1993",447.43,443.61,446.27,"267,500,000"
5751,446.27,446.27,"Jun 15, 1993",448.28,446.18,447.73,"234,110,000"
5752,447.71,447.71,"Jun 14, 1993",448.64,447.23,447.26,"210,440,000"
5753,447.26,447.26,"Jun 11, 1993",448.19,445.38,445.38,"256,750,000"
5754,445.38,445.38,"Jun 10, 1993",446.22,444.09,445.78,"232,600,000"
5755,445.78,445.78,"Jun 9, 1993",447.39,444.66,444.71,"249,030,000"
5756,444.71,444.71,"Jun 8, 1993",447.65,444.31,447.65,"240,640,000"
5757,447.69,447.69,"Jun 7, 1993",450.75,447.32,450.07,"236,920,000"
5758,450.06,450.06,"Jun 4, 1993",452.43,448.92,452.43,"226,440,000"
5759,452.49,452.49,"Jun 3, 1993",453.85,451.12,453.84,"285,570,000"
5760,453.85,453.85,"Jun 2, 1993",454.53,452.68,453.83,"295,560,000"
5761,453.83,453.83,"Jun 1, 1993",455.63,450.23,450.23,"229,690,000"
5762,450.19,450.19,"May 28, 1993",452.41,447.67,452.41,"207,820,000"
5763,452.41,452.41,"May 27, 1993",454.55,451.14,453.44,"300,810,000"
5764,453.44,453.44,"May 26, 1993",453.51,448.82,448.85,"274,230,000"
5765,448.85,448.85,"May 25, 1993",449.04,447.70,448.00,"222,090,000"
5766,448.00,448.00,"May 24, 1993",448.44,445.26,445.84,"197,990,000"
5767,445.84,445.84,"May 21, 1993",450.59,444.89,450.59,"279,120,000"
5768,450.59,450.59,"May 20, 1993",450.59,447.36,447.57,"289,160,000"
